Label Number;Box Number;Company Name;Company Address;Product Description;GTIN14;Batch;Amount;Expiration Date;Net weight
281;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Conserva de Tomate 400g;15901234567891;L396411;32;18/02/2026;13.07
281;5;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L801157;22;10/08/2025;4.52
282;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Conserva de Tomate 400g;15901234567891;L781214;2;22/09/2025;1.13
282;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Mel Natural 250g;15901234567895;L268662;23;26/08/2025;7.39
282;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Café Torrado 250g;15901234567899;L158186;4;02/12/2025;1.46
282;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L377789;20;02/02/2026;10.35
282;5;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Queijo Curado 200g;15901234567894;L645823;50;18/10/2025;10.14
282;6;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Queijo Curado 200g;15901234567894;L115328;36;15/04/2026;7.64
282;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Massa Fusilli 500g;15901234567898;L408072;47;21/05/2026;23.82
282;8;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L921079;19;10/05/2026;9.65
282;9;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L381597;24;27/10/2025;2.9
282;10;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L260522;28;22/11/2025;5.82
283;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Snacks Salgados 200g;15901234567904;L291584;21;28/03/2026;4.6
283;2;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeitonas Verdes 300g;15901234567897;L754673;32;25/04/2026;11.63
283;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L557155;3;05/08/2025;1.92
283;4;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Atum em Conserva 120g;15901234567903;L121622;25;13/12/2025;3.7
283;5;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L286972;16;18/10/2025;2.1
284;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Massa Fusilli 500g;15901234567898;L538088;41;19/04/2026;20.62
284;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L127047;2;05/03/2026;0.74
284;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L113596;18;11/08/2025;2.5
284;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L347741;16;30/09/2025;1.74
284;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Mel Natural 250g;15901234567895;L442432;37;11/06/2026;11.6
284;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L702481;22;24/04/2026;2.42
285;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L402433;31;08/12/2025;15.75
285;2;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Snacks Salgados 200g;15901234567904;L616724;42;20/08/2025;8.79
285;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L534755;38;03/12/2025;19.17
285;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Arroz Carolino 1kg;15901234567892;L427559;14;27/01/2026;14.37
285;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Bacalhau Seco 500g;15901234567896;L951966;3;19/01/2026;1.72
285;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L135886;24;09/06/2026;2.65
285;7;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Arroz Carolino 1kg;15901234567892;L623309;45;11/01/2026;45.44
285;8;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L961155;2;29/01/2026;0.32
285;9;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Vinho Tinto 750ml;15901234567893;L902665;27;05/09/2025;32.72
286;1;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Mel Natural 250g;15901234567895;L368826;28;04/01/2026;8.77
286;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L928445;3;27/08/2025;0.66
286;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Atum em Conserva 120g;15901234567903;L795666;14;27/04/2026;2.04
286;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Conserva de Tomate 400g;15901234567891;L893540;20;30/04/2026;8.16
286;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Atum em Conserva 120g;15901234567903;L447108;36;07/02/2026;4.93
286;6;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Água Mineral 500ml;15901234567902;L174597;49;22/07/2025;24.86
286;7;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L587638;22;05/06/2026;23.55
286;8;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Queijo Curado 200g;15901234567894;L514485;13;22/09/2025;2.91
286;9;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Sumo Laranja 1L;15901234567901;L938408;49;02/06/2026;51.88
287;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Vinho Tinto 750ml;15901234567893;L374686;23;02/05/2026;27.86
287;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Café Torrado 250g;15901234567899;L663150;26;08/12/2025;6.77
288;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L956767;9;29/05/2026;4.92
288;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Azeite Extra Virgem 500ml;15901234567890;L792653;38;01/05/2026;19.24
288;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Snacks Salgados 200g;15901234567904;L114084;29;02/02/2026;6.04
288;4;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Queijo Curado 200g;15901234567894;L891316;22;11/03/2026;4.89
288;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Massa Fusilli 500g;15901234567898;L293681;20;11/06/2026;10.45
288;6;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Chocolate Negro 100g;15901234567900;L934194;44;17/11/2025;4.72
288;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Café Torrado 250g;15901234567899;L911983;47;09/01/2026;12.03
288;8;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Vinho Tinto 750ml;15901234567893;L773707;50;31/10/2025;60.11
289;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Arroz Carolino 1kg;15901234567892;L851902;48;26/08/2025;48.29
289;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Vinho Tinto 750ml;15901234567893;L860627;36;17/05/2026;43.41
289;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Sumo Laranja 1L;15901234567901;L347876;8;01/10/2025;8.89
289;4;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeitonas Verdes 300g;15901234567897;L119657;19;30/11/2025;7.0
289;5;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Água Mineral 500ml;15901234567902;L380793;49;25/07/2025;24.97
289;6;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Atum em Conserva 120g;15901234567903;L441766;21;30/04/2026;3.02
289;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Azeitonas Verdes 300g;15901234567897;L108190;13;08/04/2026;4.99
289;8;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Café Torrado 250g;15901234567899;L557776;20;21/03/2026;5.36
289;9;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeite Extra Virgem 500ml;15901234567890;L512207;25;26/11/2025;12.73
290;1;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeitonas Verdes 300g;15901234567897;L176755;39;26/09/2025;13.93
290;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Vinho Tinto 750ml;15901234567893;L403300;2;05/03/2026;2.61
290;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Sumo Laranja 1L;15901234567901;L932623;49;17/05/2026;51.65
290;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Massa Fusilli 500g;15901234567898;L791891;34;20/12/2025;17.24
291;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Arroz Carolino 1kg;15901234567892;L822438;46;04/12/2025;46.38
291;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Mel Natural 250g;15901234567895;L492954;12;16/07/2025;4.09
291;3;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Sumo Laranja 1L;15901234567901;L581133;39;13/01/2026;41.12
291;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Azeitonas Verdes 300g;15901234567897;L207449;12;21/04/2026;4.39
292;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Mel Natural 250g;15901234567895;L355026;40;07/09/2025;12.24
292;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Arroz Carolino 1kg;15901234567892;L820371;35;09/02/2026;35.13
292;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Snacks Salgados 200g;15901234567904;L726382;26;09/05/2026;5.36
292;4;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Snacks Salgados 200g;15901234567904;L397443;13;20/05/2026;2.87
292;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Vinho Tinto 750ml;15901234567893;L389011;28;28/03/2026;33.87
292;6;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Conserva de Tomate 400g;15901234567891;L620896;38;04/04/2026;15.55
292;7;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Bacalhau Seco 500g;15901234567896;L972312;48;13/11/2025;24.27
293;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Vinho Tinto 750ml;15901234567893;L541169;9;16/12/2025;11.2
293;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L783088;40;20/08/2025;16.11
293;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Chocolate Negro 100g;15901234567900;L948324;26;10/09/2025;2.75
293;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Café Torrado 250g;15901234567899;L160471;49;20/04/2026;12.47
293;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Snacks Salgados 200g;15901234567904;L406146;9;07/05/2026;2.2
293;6;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeite Extra Virgem 500ml;15901234567890;L631639;3;11/04/2026;1.99
293;7;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Massa Fusilli 500g;15901234567898;L198284;30;02/01/2026;15.46
293;8;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Chocolate Negro 100g;15901234567900;L947396;15;16/05/2026;1.87
293;9;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Arroz Carolino 1kg;15901234567892;L188052;16;03/09/2025;16.13
294;1;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Chocolate Negro 100g;15901234567900;L974352;35;21/02/2026;3.87
294;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Sumo Laranja 1L;15901234567901;L884676;45;21/11/2025;47.35
294;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Queijo Curado 200g;15901234567894;L225025;33;03/11/2025;7.0
294;4;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Conserva de Tomate 400g;15901234567891;L692027;12;14/05/2026;5.24
294;5;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Snacks Salgados 200g;15901234567904;L585630;1;02/10/2025;0.39
295;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Conserva de Tomate 400g;15901234567891;L746879;19;29/11/2025;7.89
295;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Mel Natural 250g;15901234567895;L659396;11;21/04/2026;3.65
295;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Água Mineral 500ml;15901234567902;L343310;4;10/05/2026;2.18
295;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Azeitonas Verdes 300g;15901234567897;L376793;4;28/08/2025;1.72
296;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Arroz Carolino 1kg;15901234567892;L188758;28;09/12/2025;28.21
296;2;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Snacks Salgados 200g;15901234567904;L996310;13;08/09/2025;2.72
296;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Azeite Extra Virgem 500ml;15901234567890;L177895;18;21/05/2026;9.42
296;4;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Azeitonas Verdes 300g;15901234567897;L322387;36;23/04/2026;12.92
296;5;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeite Extra Virgem 500ml;15901234567890;L974497;24;20/09/2025;12.17
296;6;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Água Mineral 500ml;15901234567902;L921184;31;21/02/2026;15.77
296;7;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L387691;43;08/03/2026;8.84
296;8;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Conserva de Tomate 400g;15901234567891;L158251;37;12/11/2025;14.91
296;9;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L707900;24;13/08/2025;12.33
297;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Sumo Laranja 1L;15901234567901;L248287;31;16/03/2026;32.88
297;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Vinho Tinto 750ml;15901234567893;L276485;28;24/08/2025;34.0
297;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L441408;14;17/05/2026;7.21
298;1;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Bacalhau Seco 500g;15901234567896;L387000;29;24/03/2026;14.86
298;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Bacalhau Seco 500g;15901234567896;L654170;40;13/09/2025;20.28
298;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Água Mineral 500ml;15901234567902;L279796;6;25/02/2026;3.28
298;4;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Bacalhau Seco 500g;15901234567896;L206866;22;29/03/2026;11.22
298;5;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Sumo Laranja 1L;15901234567901;L617569;28;07/11/2025;29.77
299;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Água Mineral 500ml;15901234567902;L154298;31;12/06/2026;15.65
299;2;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L594619;24;01/11/2025;3.29
299;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L479945;23;15/07/2025;9.55
299;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Conserva de Tomate 400g;15901234567891;L827308;20;28/12/2025;8.41
299;5;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L593406;34;08/08/2025;4.62
299;6;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L658451;19;08/02/2026;3.99
300;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Chocolate Negro 100g;15901234567900;L809075;7;01/06/2026;1.15
300;2;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Água Mineral 500ml;15901234567902;L782492;21;18/05/2026;10.68
300;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L356532;13;12/10/2025;1.57
301;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Atum em Conserva 120g;15901234567903;L474764;50;30/09/2025;6.94
301;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L133755;44;31/10/2025;22.15
301;3;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Conserva de Tomate 400g;15901234567891;L324361;7;18/11/2025;3.09
303;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Massa Fusilli 500g;15901234567898;L512566;11;16/11/2025;5.75
303;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Mel Natural 250g;15901234567895;L843764;28;09/02/2026;8.65
303;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Chocolate Negro 100g;15901234567900;L400783;38;10/08/2025;4.08
304;1;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeitonas Verdes 300g;15901234567897;L881331;6;09/02/2026;2.52
304;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L984992;9;24/02/2026;4.87
304;3;Agro Premium Lda;Estrada Nacional 1, Km 25, 2500-001 Caldas da Rainha;Chocolate Negro 100g;15901234567900;L373104;14;09/06/2026;1.8
304;4;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Água Mineral 500ml;15901234567902;L933249;21;11/12/2025;10.88
304;5;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Arroz Carolino 1kg;15901234567892;L434739;38;30/05/2026;38.48
304;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Bacalhau Seco 500g;15901234567896;L294953;10;06/03/2026;5.19
304;7;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Café Torrado 250g;15901234567899;L532712;10;03/06/2026;2.98
304;8;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Queijo Curado 200g;15901234567894;L492186;16;12/02/2026;3.67
305;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Mel Natural 250g;15901234567895;L183218;15;07/10/2025;4.83
305;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L835593;19;30/05/2026;4.11
305;3;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeitonas Verdes 300g;15901234567897;L269040;23;17/08/2025;8.39
305;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Snacks Salgados 200g;15901234567904;L164354;46;08/05/2026;9.6
306;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Massa Fusilli 500g;15901234567898;L600233;31;02/10/2025;15.95
306;2;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Café Torrado 250g;15901234567899;L752411;12;26/09/2025;3.42
306;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Café Torrado 250g;15901234567899;L620825;44;25/05/2026;11.11
306;4;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Azeitonas Verdes 300g;15901234567897;L137546;41;08/05/2026;14.67
306;5;FreshFoods Portugal;Rua das Flores, 123, 1200-001 Lisboa;Arroz Carolino 1kg;15901234567892;L950347;28;15/08/2025;28.1
306;6;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Arroz Carolino 1kg;15901234567892;L209479;17;25/01/2026;17.47
307;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Massa Fusilli 500g;15901234567898;L581399;50;22/08/2025;25.18
307;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Vinho Tinto 750ml;15901234567893;L339264;21;09/03/2026;25.48
307;3;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeitonas Verdes 300g;15901234567897;L659805;28;01/04/2026;10.1
307;4;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Massa Fusilli 500g;15901234567898;L872353;30;31/03/2026;15.11
307;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Vinho Tinto 750ml;15901234567893;L238909;27;25/09/2025;32.59
308;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Chocolate Negro 100g;15901234567900;L366966;28;24/10/2025;3.05
309;1;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Conserva de Tomate 400g;15901234567891;L404734;8;15/03/2026;3.38
309;2;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Azeite Extra Virgem 500ml;15901234567890;L521979;24;11/09/2025;12.38
309;3;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Atum em Conserva 120g;15901234567903;L358844;44;05/08/2025;5.89
309;4;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Mel Natural 250g;15901234567895;L419623;40;07/05/2026;12.37
309;5;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Azeite Extra Virgem 500ml;15901234567890;L410252;18;24/04/2026;9.21
309;6;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Queijo Curado 200g;15901234567894;L587388;39;05/09/2025;7.96
309;7;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Arroz Carolino 1kg;15901234567892;L100427;10;19/08/2025;10.35
310;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Snacks Salgados 200g;15901234567904;L159819;19;25/03/2026;4.0
311;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L681033;2;02/03/2026;1.49
311;2;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L292308;38;02/09/2025;19.15
313;1;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Vinho Tinto 750ml;15901234567893;L695175;14;21/12/2025;16.95
313;2;Bakery & Co;Rua do Pão, 20, 3500-001 Viseu;Conserva de Tomate 400g;15901234567891;L171217;6;17/03/2026;2.67
313;3;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Chocolate Negro 100g;15901234567900;L278113;24;13/04/2026;2.7
313;4;DairyKing;Largo do Queijo, 5, 3700-001 Viseu;Bacalhau Seco 500g;15901234567896;L848840;11;10/06/2026;5.7
313;5;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Bacalhau Seco 500g;15901234567896;L175825;23;02/09/2025;11.65
313;6;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Chocolate Negro 100g;15901234567900;L654200;49;23/11/2025;5.26
313;7;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Bacalhau Seco 500g;15901234567896;L883267;31;17/05/2026;15.81
313;8;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Atum em Conserva 120g;15901234567903;L814475;13;05/01/2026;2.14
315;1;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Queijo Curado 200g;15901234567894;L119061;44;27/05/2026;9.21
316;1;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Massa Fusilli 500g;15901234567898;L799722;19;24/10/2025;9.62
316;2;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Azeite Extra Virgem 500ml;15901234567890;L827725;23;11/08/2025;11.64
316;3;SeaDelights;Av. do Mar, 157, 9000-001 Funchal;Massa Fusilli 500g;15901234567898;L158935;30;16/04/2026;15.13
316;4;Produtos Naturais SA;Av. da República, 456, 4000-001 Porto;Atum em Conserva 120g;15901234567903;L947743;3;12/11/2025;0.64
316;5;MountainFoods;Rua Serra, 88, 6000-001 Castelo Branco;Chocolate Negro 100g;15901234567900;L145835;8;23/01/2026;1.11
317;1;GreenHarvest;Caminho Verde, 32, 2600-001 Viseu;Água Mineral 500ml;15901234567902;L545640;17;30/09/2025;8.97
317;2;Bio Organic;Rua do Comércio, 789, 8000-001 Faro;Bacalhau Seco 500g;15901234567896;L433046;50;14/10/2025;25.2
317;3;Alimentar Plus;Zona Industrial, Lote 10, 3000-001 Coimbra;Atum em Conserva 120g;15901234567903;L533188;11;01/12/2025;1.58
